FIPS,Alcohol Mortality Rate,Alcohol Mortality Rate(F),Alcohol Mortality Rate(M),Drug Mortality Rate,Drug Mortality Rate(F),Drug Mortality Rate(M),Self-harm Mortality Rate,Self-harm Mortality Rate(F),Self-harm Mortality Rate(M),Int. Violence Mortality Rate,Int. Violence Mortality Rate(F),Int. Violence Mortality Rate(M)
31139.0,1.7,1.03,2.53,3.29,1.56,5.55,10.46,9.06,11.88,1.66,0.94,2.6
31141.0,1.29,0.88,1.81,2.91,1.73,4.51,10.08,9.07,11.19,2.17,1.32,3.21
31143.0,1.77,1.17,2.6,2.87,1.24,5.38,9.73,8.33,11.21,1.46,0.78,2.57
31145.0,2.74,1.82,3.84,5.03,2.58,8.63,17.47,15.48,19.42,2.36,1.34,4.03
31147.0,2.39,1.61,3.42,5.14,2.71,8.23,17.1,15.12,19.39,3.01,1.61,5.08
31149.0,1.14,0.63,1.83,2.4,1.01,4.72,11.71,9.6,14.12,2.03,1.03,3.62
31151.0,1.97,1.37,2.72,3.16,1.61,5.11,14.48,12.77,16.2,2.27,1.25,3.65
31153.0,0.9,0.62,1.21,3.57,2.64,4.63,10.08,9.35,10.83,2.01,1.42,2.75
31155.0,1.08,0.71,1.53,2.79,1.62,4.35,15.27,13.69,16.96,2.19,1.38,3.33
31157.0,3.9,2.94,5.01,6.77,4.62,9.39,16.41,14.91,17.93,3.64,2.42,5.35
31159.0,1.97,1.32,2.76,3.53,1.84,5.73,11.25,10.04,12.65,1.59,0.89,2.6
31161.0,3.02,2.07,4.22,5.95,3.21,9.6,16.6,14.54,18.81,2.99,1.71,4.78
31163.0,1.38,0.82,2.11,2.83,1.21,5.18,13.0,10.97,15.21,1.67,0.8,3.08
31165.0,2.07,1.31,3.05,3.8,1.99,6.52,13.36,11.01,15.83,1.89,1.01,3.33
31167.0,1.29,0.77,1.95,2.6,1.27,4.55,9.27,7.93,10.92,1.84,1.06,3.14
31169.0,1.85,1.17,2.64,3.69,1.84,6.54,11.62,10.02,13.18,1.9,1.01,3.24
31171.0,1.4,0.76,2.27,3.07,1.18,6.26,16.64,13.15,21.14,2.35,1.06,4.71
31173.0,13.25,10.09,16.73,7.29,3.45,12.65,21.62,18.32,24.89,11.61,7.71,16.32
31175.0,1.18,0.66,1.78,2.89,1.26,5.21,11.4,9.5,13.25,1.81,0.89,3.1
31177.0,2.03,1.43,2.77,2.95,1.53,4.98,10.43,9.31,11.59,1.86,1.09,2.94
31179.0,1.74,1.14,2.41,2.26,1.09,3.92,8.65,7.59,9.81,1.6,0.94,2.56
31181.0,2.71,1.76,3.87,3.62,1.69,6.73,16.74,14.38,19.36,2.0,1.05,3.42
31183.0,1.28,0.74,2.04,2.43,1.04,4.49,10.2,8.14,12.44,1.54,0.77,2.74
31185.0,1.67,1.17,2.3,2.95,1.53,5.13,10.64,9.47,11.88,1.8,1.01,2.99
32.0,4.33,3.88,4.75,13.38,12.3,14.39,21.64,20.76,22.52,6.99,6.33,7.72
32510.0,7.52,5.93,9.27,15.25,11.52,19.41,26.33,24.3,28.4,4.22,2.89,5.75
32001.0,6.36,4.68,8.1,16.18,11.86,21.15,27.72,25.47,30.19,4.51,3.01,6.47
32003.0,3.69,3.19,4.21,13.36,12.2,14.53,19.92,18.93,20.85,7.67,6.85,8.55
32005.0,2.89,2.1,3.77,11.04,8.61,13.71,20.92,19.28,22.7,2.87,1.94,4.19
32007.0,5.12,4.03,6.33,8.04,5.79,10.51,27.8,25.79,30.0,4.08,2.91,5.55
32009.0,4.25,2.59,6.46,8.15,3.4,15.66,34.54,27.95,41.89,4.32,2.02,8.58
32011.0,3.96,2.48,5.78,8.73,4.54,14.75,29.62,24.99,34.57,4.27,2.26,7.4
32013.0,6.97,5.49,8.65,8.3,5.27,12.21,33.9,30.87,37.26,6.63,4.42,9.6
32015.0,7.02,4.94,9.26,11.83,7.35,18.19,32.31,28.81,36.29,5.07,3.03,8.08
32017.0,4.01,2.71,5.59,11.57,7.35,16.74,32.46,28.67,36.47,3.83,2.39,5.94
32019.0,5.8,4.6,7.05,11.66,8.8,14.97,35.14,32.62,37.84,5.32,3.84,7.2
32021.0,12.12,9.09,15.75,15.96,9.32,24.91,37.66,33.31,42.42,8.34,4.75,13.0
32023.0,7.24,5.41,9.15,25.55,20.54,31.18,39.79,36.72,42.92,7.73,5.64,10.39
32027.0,4.96,3.54,6.79,8.07,4.44,12.94,24.85,21.79,28.19,5.47,3.14,8.57
32029.0,2.38,1.36,3.69,7.42,4.24,11.6,27.68,23.84,32.02,3.34,1.7,5.83
32031.0,5.88,4.98,6.83,13.5,11.62,15.81,23.17,22.03,24.36,5.29,4.3,6.51
32033.0,7.99,5.77,10.53,17.34,12.55,23.21,38.61,34.95,42.5,6.51,4.34,9.6
33.0,4.43,3.98,4.85,12.14,11.15,13.11,15.11,14.55,15.68,1.88,1.64,2.15
33001.0,3.98,3.0,5.09,11.89,9.3,14.87,16.77,15.53,18.15,2.19,1.38,3.3
33003.0,3.34,2.46,4.39,10.73,8.19,13.68,19.16,17.72,20.65,2.1,1.37,3.09
33005.0,3.98,3.06,4.99,9.92,7.63,12.49,15.8,14.69,17.05,1.79,1.16,2.67
33007.0,6.62,4.97,8.4,15.02,10.99,19.6,20.03,18.22,21.92,3.29,1.99,5.04
33009.0,3.95,3.11,4.84,8.18,6.22,10.36,13.73,12.67,14.75,2.12,1.5,2.92
33011.0,5.31,4.35,6.21,13.41,11.69,15.14,15.97,15.11,16.86,2.03,1.56,2.58
33013.0,3.82,3.01,4.64,12.64,10.58,15.02,15.44,14.46,16.44,2.02,1.46,2.75
33015.0,3.73,2.95,4.56,11.36,9.75,12.96,12.95,12.17,13.78,1.42,1.07,1.88
33017.0,4.99,3.9,6.18,14.51,11.79,17.34,14.01,13.0,15.06,1.68,1.14,2.37
33019.0,4.25,3.23,5.33,10.35,7.56,13.38,17.09,15.73,18.6,2.06,1.34,3.01
34.0,2.21,2.03,2.38,10.09,9.47,10.63,8.65,8.31,9.0,4.67,4.43,4.94
34001.0,3.37,2.59,4.31,17.76,15.47,20.13,13.61,12.7,14.59,6.89,5.58,8.28
34003.0,1.58,1.3,1.93,6.09,5.29,6.92,8.02,7.63,8.44,1.62,1.28,2.03
34005.0,1.3,0.99,1.67,10.22,9.03,11.54,10.4,9.83,10.97,3.14,2.47,3.92
34007.0,1.49,1.08,2.0,17.51,15.89,19.07,11.58,10.68,12.48,9.01,7.76,10.24
34009.0,3.43,2.48,4.51,16.27,13.48,19.37,15.15,14.02,16.3,3.8,2.67,5.21
34011.0,2.63,1.95,3.44,13.19,10.82,15.51,11.07,10.0,12.08,8.19,6.58,9.86
34013.0,3.13,2.55,3.76,11.73,10.34,13.27,7.36,6.53,8.13,14.18,13.07,15.35
34015.0,0.88,0.6,1.23,14.61,13.11,16.26,10.18,9.52,10.94,3.24,2.5,4.09
34017.0,3.12,2.62,3.72,7.18,5.98,8.46,6.48,6.01,6.93,4.09,3.43,4.82
34019.0,1.24,0.89,1.66,5.52,4.34,6.77,8.93,8.22,9.61,1.39,0.93,2.01
34021.0,3.2,2.61,3.81,8.11,6.71,9.55,7.41,6.74,8.13,6.92,5.91,8.02
34023.0,2.3,1.92,2.77,8.87,7.88,10.0,6.69,6.28,7.12,2.28,1.78,2.79
34025.0,1.69,1.31,2.12,11.21,10.04,12.38,8.94,8.46,9.42,2.21,1.73,2.77
34027.0,2.09,1.66,2.5,6.58,5.62,7.58,7.95,7.52,8.42,1.42,1.05,1.86
34029.0,1.65,1.24,2.18,15.8,14.31,17.3,11.44,10.84,12.06,2.23,1.71,2.85
34031.0,2.71,2.15,3.33,10.11,8.65,11.53,7.48,6.87,8.1,4.98,4.12,5.82
34033.0,1.75,1.12,2.45,15.33,12.75,18.08,13.44,12.16,14.78,5.55,3.94,7.39
34035.0,2.04,1.6,2.49,6.04,5.06,7.2,7.21,6.75,7.72,1.95,1.46,2.5
34037.0,2.71,2.1,3.4,8.41,6.86,10.19,10.87,10.07,11.72,1.7,1.2,2.33
34039.0,2.06,1.62,2.53,7.13,6.0,8.33,6.83,6.27,7.38,5.26,4.37,6.16
34041.0,2.69,1.99,3.45,8.82,6.91,10.77,10.57,9.8,11.4,2.26,1.58,3.12
35.0,8.51,7.89,9.13,18.47,17.12,19.75,22.06,21.15,22.95,7.9,7.3,8.55
35001.0,9.07,7.99,10.3,20.91,18.72,23.02,20.81,19.63,21.98,7.23,6.13,8.5
35003.0,4.8,3.04,6.85,14.03,8.98,20.23,35.76,31.47,41.07,6.13,3.58,9.97
35005.0,5.72,4.2,7.35,18.34,14.63,22.57,22.9,20.34,25.32,14.58,11.54,17.93
35006.0,9.17,7.34,11.15,21.31,17.4,25.48,22.44,20.33,24.45,10.26,7.91,12.88
35007.0,5.87,4.03,7.9,16.46,11.83,21.97,26.85,24.09,29.77,6.59,4.31,9.51
35009.0,4.7,3.48,6.0,10.94,8.1,14.49,14.3,12.87,15.76,6.0,4.29,8.04
35011.0,4.96,2.98,7.43,12.9,6.98,20.78,27.14,23.38,31.38,6.03,3.25,10.37
35013.0,4.75,3.82,5.8,13.03,10.78,15.37,18.56,17.35,19.8,4.89,3.79,6.14
35015.0,4.97,3.54,6.6,22.33,17.87,27.2,24.17,21.93,26.5,7.96,5.7,10.63
35017.0,7.79,6.15,9.78,16.14,11.99,20.55,34.17,31.08,37.24,8.75,6.15,12.19
35019.0,10.59,7.0,14.56,21.37,14.15,30.84,23.36,19.99,27.22,8.87,5.47,13.41
35021.0,3.95,2.49,5.81,7.6,3.82,12.76,22.88,18.87,27.55,4.35,2.31,7.32
35023.0,6.85,4.71,9.68,15.39,9.67,22.36,22.28,19.3,25.66,5.77,3.08,9.41
35025.0,4.32,3.26,5.6,14.02,11.04,17.55,16.92,15.12,18.71,9.81,7.64,12.5
35027.0,6.21,4.51,8.09,18.68,14.24,23.21,28.27,25.42,31.17,7.13,4.94,9.74
35028.0,3.76,2.69,5.08,7.81,5.46,10.56,15.1,13.49,16.98,2.53,1.52,3.99
35029.0,8.21,6.4,10.21,12.78,8.99,17.56,26.23,23.65,28.9,8.63,6.03,11.64
35031.0,22.52,19.47,25.55,11.42,7.6,16.03,27.84,24.87,30.74,15.32,11.85,19.06
35033.0,7.36,4.98,10.2,17.69,11.64,24.56,28.48,24.52,32.67,9.5,5.84,14.1
35035.0,7.0,5.45,8.59,16.59,12.89,20.96,23.26,21.58,25.04,5.37,3.83,7.16
35037.0,9.07,6.52,11.76,19.16,12.39,26.84,24.76,22.28,27.41,8.08,5.09,11.55
35039.0,15.82,11.96,20.12,57.15,49.08,65.23,32.79,29.45,36.24,16.3,12.39,20.65
35041.0,3.32,2.29,4.64,10.88,7.42,14.72,14.55,13.01,16.26,4.34,2.84,6.16
35045.0,12.38,10.54,14.22,13.76,10.57,17.22,24.03,22.02,25.82,9.72,7.82,12.04
35047.0,13.01,10.27,15.9,23.94,18.56,30.19,28.8,25.66,31.63,12.39,9.08,16.39
35043.0,6.86,5.58,8.31,15.13,12.35,18.22,20.37,18.88,21.91,5.9,4.56,7.49
35049.0,6.55,5.28,7.93,18.27,15.54,20.82,22.11,20.67,23.65,6.46,5.06,8.19
35051.0,10.59,7.7,13.8,26.11,18.86,34.42,43.73,39.44,48.2,8.62,5.82,12.45
35053.0,10.66,7.87,13.6,21.41,15.32,28.03,28.61,25.66,31.74,7.6,5.18,10.89
35055.0,9.18,7.03,11.49,17.55,13.18,22.07,27.11,24.5,29.94,9.75,7.03,13.04
35057.0,9.78,7.22,12.76,24.24,18.51,31.28,26.04,23.28,28.85,8.24,5.6,11.69
35059.0,5.51,3.61,7.75,11.52,6.64,17.64,24.4,21.24,27.68,6.59,3.94,10.21
35061.0,9.17,7.34,11.15,21.31,17.4,25.48,22.44,20.33,24.45,10.26,7.91,12.88
36.0,2.46,2.26,2.64,8.7,8.12,9.22,8.61,8.26,8.96,4.37,4.15,4.59
36001.0,1.48,1.1,1.87,4.76,3.72,5.94,11.45,10.79,12.18,3.96,3.08,4.93
36003.0,2.31,1.7,3.02,5.92,3.93,8.42,14.92,13.63,16.32,1.96,1.28,2.93
36005.0,3.92,3.23,4.68,15.12,13.57,16.67,6.6,6.0,7.2,9.24,8.4,10.16
36007.0,2.2,1.66,2.82,10.24,8.43,12.16,12.12,11.35,12.95,3.14,2.39,4.02
36009.0,2.68,2.04,3.39,5.81,4.06,8.01,13.77,12.69,14.88,2.9,1.99,4.08
36011.0,1.86,1.3,2.41,6.6,4.86,8.54,10.59,9.78,11.38,2.15,1.46,3.04
36013.0,3.82,2.98,4.69,8.13,6.25,10.25,12.43,11.53,13.31,2.84,2.05,3.83
36015.0,2.36,1.68,3.07,7.74,5.83,10.1,12.31,11.31,13.32,3.15,2.17,4.38
36017.0,1.48,0.95,2.17,7.5,5.47,9.91,10.74,9.79,11.73,2.59,1.67,3.71
36019.0,2.1,1.5,2.81,6.29,4.31,8.6,11.85,10.87,12.82,1.89,1.24,2.8
36021.0,1.42,1.01,1.92,5.72,4.07,7.62,14.12,13.06,15.21,2.82,1.87,4.04
36023.0,2.09,1.46,2.87,6.47,4.56,9.0,10.01,9.21,10.95,1.9,1.23,2.84
36025.0,2.19,1.59,2.96,7.65,5.53,9.92,13.58,12.54,14.71,2.38,1.56,3.32
36027.0,1.9,1.41,2.44,9.51,8.11,11.0,10.48,9.78,11.21,3.18,2.51,3.91
36029.0,2.64,2.18,3.16,9.92,8.74,11.1,11.23,10.46,11.97,7.25,6.31,8.21
36031.0,2.8,2.15,3.56,4.86,3.2,7.2,13.27,12.13,14.49,1.89,1.22,2.8
36033.0,1.74,1.2,2.38,5.13,3.46,7.3,11.71,10.65,12.8,2.04,1.28,3.09
36035.0,1.78,1.21,2.48,5.81,3.99,8.23,11.72,10.81,12.79,2.02,1.26,3.12
36037.0,1.02,0.68,1.42,4.35,3.02,5.97,11.31,10.39,12.37,2.17,1.41,3.14
36039.0,1.69,1.15,2.38,6.91,4.84,9.39,16.64,15.35,18.01,2.98,2.03,4.35
36041.0,2.46,1.68,3.46,4.31,2.09,7.63,16.3,14.18,18.65,2.17,1.12,3.74
36043.0,1.45,1.05,1.91,3.51,2.16,5.07,14.86,13.76,16.08,2.31,1.48,3.35
36045.0,1.8,1.3,2.39,5.51,3.95,7.41,13.22,12.22,14.21,2.49,1.71,3.51
36047.0,3.08,2.68,3.5,8.5,7.57,9.43,5.93,5.47,6.43,6.48,5.84,7.09
36049.0,1.33,0.85,1.86,3.97,2.32,6.17,15.37,13.96,16.88,2.32,1.33,3.67
36051.0,1.67,1.19,2.18,4.94,3.36,6.74,10.41,9.58,11.29,1.91,1.22,2.77
36053.0,2.17,1.54,2.91,7.05,5.11,9.42,11.52,10.66,12.46,1.97,1.32,2.81
36055.0,2.86,2.32,3.47,9.07,7.77,10.41,9.1,8.45,9.76,6.46,5.58,7.39
36057.0,1.29,0.9,1.82,4.63,3.08,6.48,12.13,11.09,13.19,3.0,1.99,4.19
36059.0,1.25,0.98,1.55,8.29,7.52,9.1,6.48,6.12,6.83,2.45,2.01,2.92
36061.0,3.12,2.62,3.64,10.69,9.53,11.89,8.61,8.16,9.07,3.33,2.83,3.88
36063.0,2.43,1.8,3.09,9.42,7.62,11.36,13.13,12.2,13.96,4.05,3.18,5.12
36065.0,2.11,1.55,2.75,8.29,6.61,10.13,11.61,10.81,12.38,4.45,3.37,5.55
36067.0,3.04,2.46,3.66,9.28,7.77,10.95,9.93,9.23,10.63,4.8,3.96,5.79
36069.0,1.77,1.26,2.33,5.72,4.33,7.52,11.56,10.75,12.39,2.34,1.65,3.26
36071.0,1.97,1.49,2.54,10.87,9.4,12.36,9.27,8.6,9.85,3.46,2.72,4.34
36073.0,1.37,0.87,1.96,4.44,2.86,6.43,11.65,10.47,12.81,3.33,2.16,4.87
36075.0,2.32,1.72,2.97,7.22,5.43,9.22,13.15,12.2,14.15,2.29,1.62,3.14
36077.0,1.71,1.21,2.3,6.54,4.79,8.65,12.13,11.16,13.19,1.85,1.2,2.7
36079.0,1.32,0.87,1.86,7.39,5.95,8.93,8.11,7.44,8.82,1.66,1.1,2.35
36081.0,2.3,1.98,2.62,5.75,5.0,6.48,6.28,5.9,6.64,3.5,3.05,3.99
36083.0,1.2,0.88,1.57,3.92,2.92,5.12,11.89,11.03,12.78,3.15,2.36,4.06
36085.0,2.96,2.34,3.65,12.51,10.92,13.96,7.34,6.75,7.89,4.06,3.34,4.9
36087.0,1.03,0.75,1.33,4.87,3.99,5.92,6.43,5.98,6.86,1.97,1.48,2.55
36089.0,1.39,0.96,1.9,4.92,3.56,6.69,11.66,10.87,12.48,2.11,1.43,2.93
36091.0,0.96,0.71,1.23,3.16,2.35,4.04,11.1,10.36,11.84,1.65,1.22,2.16
36093.0,1.95,1.43,2.51,5.38,4.08,6.89,12.23,11.19,13.24,5.42,4.23,6.77
36095.0,1.51,1.06,2.04,3.78,2.3,5.69,12.68,11.53,13.93,2.17,1.34,3.27
36097.0,1.4,0.9,2.04,5.07,3.13,7.76,12.55,11.27,13.91,2.54,1.44,3.99
36099.0,1.79,1.23,2.47,5.39,3.45,7.77,11.74,10.69,12.79,2.39,1.52,3.66
36101.0,2.52,1.89,3.21,7.05,5.28,9.14,14.32,13.21,15.48,2.6,1.83,3.56
36103.0,2.88,2.47,3.34,11.11,10.12,12.09,8.84,8.4,9.32,2.94,2.46,3.5
36105.0,2.82,1.96,3.84,15.74,13.0,18.55,16.21,15.04,17.44,4.15,3.06,5.51
36107.0,1.42,0.9,2.07,9.18,7.0,11.52,10.81,9.87,11.79,2.15,1.43,3.12
36109.0,1.52,1.04,2.08,6.45,4.87,8.33,9.36,8.64,10.17,1.85,1.25,2.59
36111.0,1.6,1.2,2.07,5.8,4.5,7.24,12.51,11.68,13.38,2.89,2.19,3.75
36113.0,2.14,1.63,2.75,4.17,2.78,5.93,13.08,11.98,14.22,2.27,1.47,3.32
36115.0,1.33,0.96,1.75,3.86,2.67,5.39,15.14,13.88,16.46,2.24,1.53,3.2
36117.0,1.72,1.26,2.25,4.99,3.63,6.62,11.12,10.31,12.01,2.31,1.6,3.23
36119.0,0.98,0.74,1.26,6.74,5.89,7.6,6.92,6.5,7.34,2.93,2.38,3.54
36121.0,1.13,0.72,1.61,4.1,2.63,5.88,14.56,13.22,15.91,2.26,1.44,3.43
36123.0,2.02,1.3,2.91,5.82,3.61,8.48,11.53,10.38,12.81,1.69,0.95,2.75
37.0,2.58,2.39,2.75,9.86,9.19,10.4,13.75,13.21,14.3,6.78,6.47,7.13
37001.0,2.56,1.93,3.3,9.5,7.65,11.67,12.89,11.9,13.89,5.25,4.1,6.57
37003.0,2.77,1.81,3.99,14.67,11.42,18.41,20.12,18.54,21.86,5.45,3.72,7.66
37005.0,3.79,2.44,5.27,13.33,8.91,18.8,20.25,18.0,22.55,5.3,3.07,8.68
37007.0,3.23,2.27,4.33,9.65,6.82,13.38,16.27,13.91,18.59,14.39,11.16,17.94
37009.0,3.54,2.36,4.83,15.79,11.85,20.17,21.94,19.96,23.9,4.59,2.89,6.68
37011.0,4.1,2.7,5.65,14.64,10.44,19.23,19.05,17.2,21.05,4.54,2.89,6.68
37013.0,3.3,2.4,4.36,10.32,7.33,13.59,16.55,15.02,18.15,7.06,4.98,9.2
37015.0,2.5,1.8,3.3,4.65,2.8,7.16,11.42,9.69,13.01,8.97,6.63,11.82
37017.0,2.51,1.63,3.48,13.6,10.0,17.71,14.59,12.86,16.35,11.0,8.21,14.2
37019.0,3.11,2.23,4.16,19.56,16.79,22.7,16.83,15.36,18.26,7.33,5.52,9.42
37021.0,3.37,2.67,4.05,10.02,8.21,11.96,16.68,15.59,17.72,4.67,3.69,5.91
37023.0,2.38,1.64,3.3,20.96,17.85,24.24,19.31,17.98,20.77,5.9,4.42,7.69
37025.0,2.15,1.58,2.76,10.13,8.29,11.93,13.76,12.71,14.84,5.6,4.36,7.04
37027.0,2.71,1.91,3.66,14.37,11.43,17.74,19.14,17.69,20.72,7.02,5.02,9.2
37029.0,1.38,0.85,2.05,6.18,3.69,9.47,14.04,12.37,15.76,3.11,1.8,5.05
37031.0,3.36,2.45,4.41,15.6,12.71,18.95,18.5,17.13,19.8,4.61,3.26,6.17
37033.0,2.54,1.76,3.49,9.23,6.36,12.56,14.2,12.74,15.73,6.47,4.51,8.86
37035.0,3.04,2.23,3.87,13.26,10.83,15.64,17.04,15.85,18.27,6.25,4.94,7.66
37037.0,1.7,1.22,2.24,5.74,4.13,7.59,11.97,10.93,13.15,5.7,4.22,7.28
37039.0,3.74,2.46,5.35,25.29,20.4,30.65,23.33,21.43,25.35,6.06,4.03,8.69
37041.0,3.43,2.37,4.59,7.42,4.52,11.2,10.65,9.11,12.18,6.75,4.7,9.36
37043.0,3.07,1.78,4.82,19.43,14.26,25.46,21.91,19.49,24.74,4.98,2.83,7.93
37045.0,3.31,2.43,4.16,14.5,11.81,17.74,19.08,17.36,20.73,9.73,7.62,12.14
37047.0,2.66,1.88,3.63,15.5,12.06,19.12,15.05,13.11,16.99,16.4,13.12,19.79
37049.0,2.85,2.11,3.7,10.4,8.08,12.95,14.11,12.9,15.34,6.36,4.74,8.07
37051.0,2.86,2.23,3.5,9.51,7.78,11.33,13.9,12.66,15.23,11.02,9.41,12.81
37053.0,2.07,1.33,2.87,7.4,5.0,10.47,19.11,17.39,20.9,3.44,2.18,5.22
37055.0,3.2,2.11,4.62,15.06,11.55,19.2,16.71,15.24,18.35,3.51,2.13,5.42
37057.0,2.03,1.46,2.73,15.13,12.79,17.61,14.94,13.96,16.03,5.03,3.92,6.34
37059.0,1.65,1.1,2.33,10.66,8.18,13.31,17.24,15.79,18.74,4.31,2.98,5.99
37061.0,2.68,2.01,3.37,6.15,4.29,8.53,13.19,11.87,14.59,8.49,6.47,10.86
37063.0,2.16,1.67,2.71,6.69,5.23,8.15,10.44,9.49,11.45,8.84,7.47,10.25
37065.0,3.92,2.89,5.05,9.96,7.1,13.25,12.01,10.45,13.5,12.71,10.15,15.24
37067.0,2.69,2.13,3.32,10.06,8.43,11.81,12.79,11.78,13.79,6.89,5.68,8.19
37069.0,2.26,1.62,3.02,8.28,5.96,10.8,15.22,13.99,16.65,5.86,4.31,7.65
37071.0,2.26,1.64,3.02,17.51,15.04,20.39,17.87,16.69,19.02,6.41,5.04,7.99
37073.0,2.1,1.41,2.9,4.95,2.81,7.78,11.5,10.13,12.97,5.17,3.37,7.25
37075.0,4.68,2.96,6.8,20.39,14.96,27.25,22.03,19.18,24.83,9.09,5.68,13.67
37077.0,2.54,1.8,3.39,9.46,7.03,12.12,13.56,12.31,14.85,6.08,4.41,7.98
37079.0,2.12,1.36,2.96,6.33,3.98,9.4,9.88,8.5,11.46,7.56,5.29,10.11
37081.0,2.79,2.25,3.37,8.22,6.78,9.69,11.11,10.31,11.92,6.98,5.83,8.14
37083.0,3.94,3.01,5.02,8.24,5.78,11.48,13.06,11.45,14.64,12.63,10.16,15.34
37085.0,3.0,2.19,3.85,9.41,7.21,12.07,14.46,13.04,15.82,7.61,5.95,9.54
37087.0,3.32,2.35,4.44,16.74,13.72,20.1,18.97,17.57,20.45,3.85,2.67,5.2
37089.0,3.35,2.49,4.27,13.03,10.54,15.63,18.49,17.24,19.75,4.54,3.31,5.91
37091.0,3.26,2.34,4.21,6.5,4.04,9.51,10.87,9.24,12.43,8.27,5.95,10.86
37093.0,1.61,1.06,2.26,7.87,5.56,10.75,11.38,9.86,13.01,10.03,7.67,12.73
37095.0,3.04,1.94,4.29,7.55,3.96,11.93,14.42,12.47,16.64,6.24,3.58,9.43
37097.0,2.01,1.5,2.67,12.98,10.85,15.23,13.19,12.2,14.14,5.36,4.11,6.72
37099.0,4.02,2.93,5.38,13.35,10.18,17.02,17.55,16.09,19.13,4.29,2.9,6.02
37101.0,1.71,1.3,2.18,5.92,4.61,7.45,13.23,12.21,14.24,5.5,4.32,6.81
37103.0,2.17,1.41,3.05,7.24,4.26,11.71,13.98,12.07,15.89,7.49,4.89,10.74
37105.0,3.65,2.57,4.91,11.1,8.07,14.42,12.1,10.45,13.83,11.86,9.52,14.54
37107.0,2.96,2.13,3.86,8.27,5.9,11.11,14.39,12.76,16.19,12.33,9.83,15.05
37109.0,2.1,1.45,2.86,12.11,9.74,14.77,15.43,14.26,16.61,4.64,3.33,6.24
37113.0,4.13,2.88,5.59,17.55,13.83,21.75,20.82,19.27,22.6,4.51,3.1,6.53
37115.0,1.47,0.86,2.24,10.33,7.21,13.99,18.24,16.58,19.98,4.93,3.2,7.18
37117.0,3.75,2.59,4.93,9.45,6.34,13.49,15.73,13.89,17.66,9.56,6.95,12.66
37111.0,2.83,1.98,3.75,12.98,10.2,16.35,16.79,15.21,18.31,5.93,4.21,8.01
37119.0,1.79,1.45,2.16,6.81,5.85,7.88,10.72,9.95,11.48,7.09,6.21,8.02
37121.0,2.4,1.43,3.63,20.44,15.42,26.38,18.16,16.45,20.04,3.57,2.1,5.76
37123.0,2.77,1.89,3.76,9.1,6.41,12.22,14.88,13.12,16.6,8.55,6.28,11.27
37125.0,1.99,1.4,2.74,9.66,7.53,11.94,16.25,14.93,17.61,6.66,5.01,8.43
37127.0,2.67,2.06,3.43,8.32,6.26,10.56,12.32,10.87,13.81,11.01,8.89,13.17
37129.0,3.49,2.65,4.49,13.07,10.95,15.32,15.37,14.27,16.46,5.93,4.65,7.43
37131.0,2.97,2.22,3.81,5.09,3.11,7.88,12.15,10.43,13.74,9.64,7.08,12.62
37133.0,2.98,2.26,3.69,8.46,6.59,10.64,16.0,14.84,17.23,4.46,3.43,5.6
37135.0,1.49,1.08,1.93,5.39,4.03,6.89,10.83,9.99,11.65,3.22,2.32,4.3
37137.0,2.56,1.46,3.86,12.52,8.24,17.95,17.63,15.45,19.86,5.92,3.54,9.22
37139.0,2.34,1.63,3.21,7.49,4.98,10.25,10.52,9.36,11.75,5.24,3.57,7.14
37141.0,2.17,1.53,3.0,8.54,6.28,11.14,15.83,14.44,17.25,5.83,4.29,7.69
37143.0,1.73,1.07,2.49,6.99,4.22,10.46,14.19,12.44,16.1,6.13,3.84,8.83
37145.0,2.56,1.75,3.48,8.98,6.42,11.97,17.6,15.95,19.32,6.26,4.42,8.57
37147.0,2.38,1.72,3.09,8.87,6.79,11.06,11.97,10.91,13.07,6.69,5.3,8.23
37149.0,3.72,2.64,4.96,13.2,9.67,17.58,21.48,19.46,23.57,4.3,2.81,6.43
37151.0,2.24,1.66,2.97,10.48,8.33,12.62,17.22,15.98,18.46,5.26,4.0,6.68
37153.0,3.24,2.28,4.32,14.76,11.51,18.77,16.55,14.65,18.44,12.81,10.15,15.84
37155.0,3.24,2.41,4.06,11.59,9.27,14.18,15.14,13.18,17.06,22.94,20.12,25.97
37157.0,3.93,2.98,4.91,12.58,10.06,15.29,16.22,14.78,17.55,7.96,6.16,10.01
37159.0,2.54,1.79,3.44,16.41,13.82,19.22,18.89,17.42,20.39,7.63,5.95,9.37
37161.0,3.34,2.34,4.39,18.45,15.05,22.44,20.52,18.85,22.11,7.04,5.21,9.25
37163.0,4.37,3.15,5.79,14.93,11.31,19.17,13.99,12.52,15.53,10.01,7.87,12.43
37165.0,3.6,2.56,4.83,13.56,10.02,17.7,12.37,10.38,14.6,16.81,13.56,20.31
37167.0,2.2,1.52,3.05,12.42,9.77,15.37,18.15,16.62,19.74,6.28,4.61,8.35
37169.0,1.27,0.81,1.85,10.15,7.82,12.83,19.61,18.09,21.24,4.51,3.22,6.2
37171.0,3.39,2.47,4.3,14.75,11.79,17.78,18.28,16.84,19.73,5.34,3.93,7.05
37173.0,9.15,6.75,12.03,25.27,18.51,33.52,20.54,18.09,23.14,9.91,6.59,13.68
