State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
53,039,WA,Klickitat County,"3,256","2,553","3,959",15.9,12.5,19.3,"1,157",884,"1,430",26.6,20.3,32.9,778,579,977,24.1,17.9,30.3,"43,340","39,754","46,926",,,,,,
53,041,WA,Lewis County,"11,176","9,072","13,280",14.9,12.1,17.7,"3,922","3,042","4,802",23.5,18.2,28.8,"2,624","1,965","3,283",21.7,16.3,27.1,"42,072","39,708","44,436",,,,,,
53,043,WA,Lincoln County,"1,296","1,007","1,585",12.5,9.7,15.3,435,334,536,19.0,14.6,23.4,280,208,352,15.8,11.7,19.9,"47,602","43,731","51,473",,,,,,
53,045,WA,Mason County,"8,627","7,053","10,201",14.8,12.1,17.5,"2,590","1,993","3,187",22.1,17.0,27.2,"1,731","1,299","2,163",20.3,15.2,25.4,"44,331","41,507","47,155",,,,,,
53,047,WA,Okanogan County,"8,843","7,270","10,416",21.7,17.8,25.6,"3,245","2,635","3,855",34.5,28.0,41.0,"2,118","1,671","2,565",32.3,25.5,39.1,"38,680","35,627","41,733",,,,,,
53,049,WA,Pacific County,"3,749","3,055","4,443",18.2,14.8,21.6,"1,011",796,"1,226",28.1,22.1,34.1,670,515,825,25.6,19.7,31.5,"37,632","34,388","40,876",,,,,,
53,051,WA,Pend Oreille County,"2,536","2,021","3,051",19.8,15.8,23.8,865,680,"1,050",32.5,25.5,39.5,590,457,723,29.9,23.1,36.7,"37,457","33,921","40,993",,,,,,
53,053,WA,Pierce County,"99,907","91,286","108,528",12.7,11.6,13.8,"31,742","27,641","35,843",16.6,14.5,18.7,"20,737","17,421","24,053",15.2,12.8,17.6,"55,215","53,556","56,874",,,,,,
53,055,WA,San Juan County,"1,861","1,524","2,198",11.9,9.7,14.1,459,356,562,19.6,15.2,24.0,311,233,389,17.0,12.7,21.3,"52,371","48,191","56,551",,,,,,
53,057,WA,Skagit County,"17,481","14,666","20,296",15.0,12.6,17.4,"6,080","4,870","7,290",22.6,18.1,27.1,"3,949","3,092","4,806",20.5,16.1,24.9,"52,013","49,072","54,954",,,,,,
53,059,WA,Skamania County,"1,646","1,321","1,971",14.9,12.0,17.8,501,386,616,21.2,16.3,26.1,319,237,401,17.8,13.2,22.4,"51,548","46,309","56,787",,,,,,
53,061,WA,Snohomish County,"78,538","71,714","85,362",11.0,10.0,12.0,"25,868","22,909","28,827",15.3,13.6,17.0,"16,926","14,734","19,118",13.8,12.0,15.6,"63,766","62,007","65,525",,,,,,
53,063,WA,Spokane County,"69,943","64,154","75,732",15.2,13.9,16.5,"19,482","16,486","22,478",18.4,15.6,21.2,"13,070","10,719","15,421",17.2,14.1,20.3,"48,693","46,880","50,506",,,,,,
53,065,WA,Stevens County,"8,738","7,351","10,125",20.3,17.1,23.5,"2,885","2,323","3,447",29.3,23.6,35.0,"1,879","1,460","2,298",24.7,19.2,30.2,"41,166","38,877","43,455",,,,,,
53,067,WA,Thurston County,"32,189","27,831","36,547",12.8,11.1,14.5,"9,814","8,081","11,547",17.3,14.2,20.4,"6,615","5,314","7,916",16.1,12.9,19.3,"59,694","56,642","62,746",,,,,,
53,069,WA,Wahkiakum County,562,445,679,14.3,11.3,17.3,183,142,224,25.7,19.9,31.5,127,96,158,22.7,17.2,28.2,"41,286","37,842","44,730",,,,,,
53,071,WA,Walla Walla County,"9,529","7,857","11,201",17.3,14.3,20.3,"3,041","2,440","3,642",23.4,18.8,28.0,"2,038","1,605","2,471",21.4,16.8,26.0,"47,570","43,695","51,445",,,,,,
53,073,WA,Whatcom County,"30,944","27,113","34,775",15.6,13.7,17.5,"7,237","5,860","8,614",17.8,14.4,21.2,"4,684","3,681","5,687",15.8,12.4,19.2,"51,315","48,648","53,982",,,,,,
53,075,WA,Whitman County,"12,483","11,578","13,388",31.8,29.5,34.1,"1,197",972,"1,422",18.7,15.2,22.2,682,522,842,15.3,11.7,18.9,"35,860","33,378","38,342",,,,,,
53,077,WA,Yakima County,"55,803","49,492","62,114",23.0,20.4,25.6,"22,940","19,546","26,334",31.2,26.6,35.8,"15,308","12,783","17,833",29.6,24.7,34.5,"41,666","39,377","43,955",,,,,,
54,000,WV,West Virginia,"336,658","327,556","345,760",18.7,18.2,19.2,"98,270","94,329","102,211",26.1,25.1,27.1,"65,497","62,175","68,819",24.0,22.8,25.2,"38,587","37,770","39,404","30,473","28,304","32,642",30.2,28.1,32.3
54,001,WV,Barbour County,"3,650","2,911","4,389",22.8,18.2,27.4,"1,168",914,"1,422",33.9,26.5,41.3,758,569,947,29.8,22.4,37.2,"33,004","29,980","36,028",,,,,,
54,003,WV,Berkeley County,"15,425","13,289","17,561",14.8,12.8,16.8,"5,465","4,542","6,388",21.4,17.8,25.0,"3,603","2,915","4,291",19.5,15.8,23.2,"51,029","47,507","54,551",,,,,,
54,005,WV,Boone County,"4,750","3,757","5,743",19.6,15.5,23.7,"1,458","1,131","1,785",26.8,20.8,32.8,975,739,"1,211",24.7,18.7,30.7,"38,357","34,976","41,738",,,,,,
54,007,WV,Braxton County,"3,125","2,475","3,775",22.2,17.6,26.8,882,664,"1,100",30.1,22.7,37.5,616,457,775,28.9,21.4,36.4,"32,369","29,338","35,400",,,,,,
54,009,WV,Brooke County,"3,434","2,726","4,142",15.0,11.9,18.1,"1,011",790,"1,232",23.0,18.0,28.0,663,500,826,19.8,14.9,24.7,"41,034","37,723","44,345",,,,,,
54,011,WV,Cabell County,"20,685","18,203","23,167",22.3,19.6,25.0,"5,213","4,279","6,147",28.4,23.3,33.5,"3,322","2,548","4,096",26.0,19.9,32.1,"36,864","34,461","39,267",,,,,,
54,013,WV,Calhoun County,"1,957","1,581","2,333",25.8,20.9,30.7,496,384,608,33.5,25.9,41.1,338,257,419,31.9,24.2,39.6,"28,581","25,862","31,300",,,,,,
54,015,WV,Clay County,"2,705","2,189","3,221",29.2,23.6,34.8,913,729,"1,097",41.6,33.2,50.0,562,428,696,35.1,26.7,43.5,"29,802","27,284","32,320",,,,,,
54,017,WV,Doddridge County,"1,447","1,104","1,790",19.5,14.9,24.1,387,286,488,25.6,18.9,32.3,263,192,334,23.0,16.7,29.3,"35,261","31,599","38,923",,,,,,
54,019,WV,Fayette County,"9,536","7,803","11,269",21.8,17.8,25.8,"2,778","2,174","3,382",30.0,23.5,36.5,"1,936","1,504","2,368",29.5,22.9,36.1,"32,316","29,777","34,855",,,,,,
54,021,WV,Gilmer County,"1,818","1,386","2,250",28.2,21.5,34.9,340,255,425,27.5,20.7,34.3,234,172,296,26.7,19.7,33.7,"33,196","29,945","36,447",,,,,,
54,023,WV,Grant County,"2,058","1,637","2,479",17.6,14.0,21.2,702,559,845,28.7,22.8,34.6,486,383,589,26.9,21.2,32.6,"37,953","34,563","41,343",,,,,,
54,025,WV,Greenbrier County,"6,266","5,070","7,462",17.9,14.5,21.3,"1,762","1,350","2,174",25.4,19.4,31.4,"1,207",910,"1,504",23.9,18.0,29.8,"35,924","32,779","39,069",,,,,,
54,027,WV,Hampshire County,"4,955","4,140","5,770",21.3,17.8,24.8,"1,449","1,128","1,770",28.8,22.4,35.2,"1,002",765,"1,239",26.3,20.1,32.5,"36,588","33,057","40,119",,,,,,
54,029,WV,Hancock County,"5,009","4,193","5,825",16.6,13.9,19.3,"1,521","1,221","1,821",25.6,20.6,30.6,"1,069",857,"1,281",23.8,19.1,28.5,"39,110","35,846","42,374",,,,,,
54,031,WV,Hardy County,"2,226","1,774","2,678",16.2,12.9,19.5,691,536,846,24.3,18.9,29.7,466,353,579,22.4,17.0,27.8,"38,013","34,525","41,501",,,,,,
54,033,WV,Harrison County,"11,940","9,948","13,932",17.4,14.5,20.3,"3,884","3,146","4,622",26.2,21.2,31.2,"2,494","1,922","3,066",23.2,17.9,28.5,"39,899","36,850","42,948",,,,,,
54,035,WV,Jackson County,"5,146","4,145","6,147",17.8,14.3,21.3,"1,694","1,326","2,062",26.5,20.7,32.3,"1,127",859,"1,395",23.9,18.2,29.6,"41,066","37,603","44,529",,,,,,
54,037,WV,Jefferson County,"6,035","4,817","7,253",11.4,9.1,13.7,"1,807","1,394","2,220",14.5,11.2,17.8,"1,181",892,"1,470",12.9,9.7,16.1,"59,280","54,401","64,159",,,,,,
54,039,WV,Kanawha County,"32,636","28,935","36,337",17.2,15.2,19.2,"10,599","9,013","12,185",27.4,23.3,31.5,"7,026","5,915","8,137",25.4,21.4,29.4,"40,409","38,077","42,741",,,,,,
54,041,WV,Lewis County,"3,197","2,591","3,803",19.8,16.0,23.6,942,730,"1,154",28.8,22.3,35.3,603,448,758,25.9,19.2,32.6,"37,270","33,941","40,599",,,,,,
54,043,WV,Lincoln County,"5,801","4,800","6,802",27.1,22.4,31.8,"1,641","1,283","1,999",34.5,27.0,42.0,"1,122",866,"1,378",32.1,24.8,39.4,"32,517","29,748","35,286",,,,,,
54,045,WV,Logan County,"7,664","6,208","9,120",21.4,17.3,25.5,"2,070","1,587","2,553",28.4,21.8,35.0,"1,491","1,138","1,844",27.7,21.1,34.3,"34,001","31,142","36,860",,,,,,
54,047,WV,McDowell County,"7,267","6,084","8,450",34.2,28.6,39.8,"1,957","1,564","2,350",45.8,36.6,55.0,"1,346","1,037","1,655",44.3,34.1,54.5,"23,751","21,697","25,805",,,,,,
54,049,WV,Marion County,"9,008","7,423","10,593",16.3,13.4,19.2,"2,533","1,987","3,079",23.4,18.4,28.4,"1,608","1,218","1,998",20.8,15.8,25.8,"39,774","37,034","42,514",,,,,,
54,051,WV,Marshall County,"5,019","4,001","6,037",15.6,12.4,18.8,"1,471","1,107","1,835",22.3,16.8,27.8,969,699,"1,239",19.9,14.4,25.4,"41,974","38,683","45,265",,,,,,
54,053,WV,Mason County,"5,180","4,085","6,275",19.5,15.4,23.6,"1,645","1,265","2,025",28.6,22.0,35.2,"1,130",848,"1,412",26.6,20.0,33.2,"35,132","31,849","38,415",,,,,,
54,055,WV,Mercer County,"13,156","10,923","15,389",21.5,17.8,25.2,"4,296","3,418","5,174",33.6,26.7,40.5,"2,850","2,189","3,511",31.8,24.4,39.2,"33,500","31,577","35,423",,,,,,
54,057,WV,Mineral County,"4,706","3,830","5,582",17.2,14.0,20.4,"1,391","1,086","1,696",24.8,19.4,30.2,910,685,"1,135",22.4,16.9,27.9,"38,073","34,366","41,780",,,,,,
54,059,WV,Mingo County,"6,853","5,737","7,969",26.0,21.8,30.2,"1,842","1,471","2,213",32.1,25.6,38.6,"1,166",861,"1,471",28.2,20.8,35.6,"31,681","28,599","34,763",,,,,,
54,061,WV,Monongalia County,"17,284","15,109","19,459",19.0,16.6,21.4,"2,565","1,971","3,159",16.8,12.9,20.7,"1,736","1,324","2,148",16.3,12.4,20.2,"43,447","40,215","46,679",,,,,,
54,063,WV,Monroe County,"2,363","1,848","2,878",17.6,13.8,21.4,752,579,925,27.5,21.2,33.8,502,377,627,24.9,18.7,31.1,"37,066","33,871","40,261",,,,,,
54,065,WV,Morgan County,"2,439","1,897","2,981",14.1,11.0,17.2,751,567,935,21.7,16.4,27.0,510,376,644,19.3,14.2,24.4,"40,762","36,919","44,605",,,,,,
54,067,WV,Nicholas County,"5,529","4,524","6,534",21.3,17.4,25.2,"1,576","1,240","1,912",29.3,23.0,35.6,"1,056",811,"1,301",27.3,21.0,33.6,"36,080","33,219","38,941",,,,,,
54,069,WV,Ohio County,"6,922","5,755","8,089",16.6,13.8,19.4,"1,771","1,348","2,194",21.6,16.4,26.8,"1,208",896,"1,520",20.3,15.1,25.5,"36,836","34,042","39,630",,,,,,
54,071,WV,Pendleton County,"1,353","1,100","1,606",18.1,14.7,21.5,374,292,456,26.5,20.7,32.3,250,192,308,24.5,18.8,30.2,"37,042","33,297","40,787",,,,,,
54,073,WV,Pleasants County,"1,094",854,"1,334",15.7,12.3,19.1,323,249,397,21.3,16.5,26.1,213,162,264,18.5,14.1,22.9,"41,596","37,407","45,785",,,,,,
54,075,WV,Pocahontas County,"1,574","1,207","1,941",18.7,14.3,23.1,436,330,542,28.7,21.7,35.7,296,219,373,27.2,20.1,34.3,"34,928","32,004","37,852",,,,,,
54,077,WV,Preston County,"5,238","4,163","6,313",16.8,13.4,20.2,"1,510","1,152","1,868",23.9,18.2,29.6,"1,038",786,"1,290",22.8,17.3,28.3,"40,375","36,974","43,776",,,,,,
54,079,WV,Putnam County,"6,404","5,188","7,620",11.5,9.3,13.7,"1,920","1,477","2,363",14.9,11.5,18.3,"1,253",936,"1,570",13.0,9.7,16.3,"53,964","49,171","58,757",,,,,,
54,081,WV,Raleigh County,"12,758","10,609","14,907",17.0,14.1,19.9,"3,776","2,849","4,703",23.4,17.7,29.1,"2,428","1,774","3,082",21.3,15.6,27.0,"38,156","35,407","40,905",,,,,,
54,083,WV,Randolph County,"5,450","4,416","6,484",20.1,16.3,23.9,"1,658","1,326","1,990",30.6,24.5,36.7,"1,118",872,"1,364",28.6,22.3,34.9,"33,529","30,988","36,070",,,,,,
54,085,WV,Ritchie County,"1,973","1,596","2,350",19.5,15.8,23.2,573,445,701,27.7,21.5,33.9,386,292,480,25.0,18.9,31.1,"35,421","32,144","38,698",,,,,,
54,087,WV,Roane County,"3,473","2,832","4,114",23.6,19.2,28.0,"1,032",804,"1,260",33.1,25.8,40.4,683,517,849,29.5,22.3,36.7,"28,131","26,568","29,694",,,,,,
54,089,WV,Summers County,"3,073","2,327","3,819",24.4,18.5,30.3,871,661,"1,081",35.7,27.1,44.3,589,438,740,33.7,25.0,42.4,"30,751","27,908","33,594",,,,,,
54,091,WV,Taylor County,"2,882","2,256","3,508",17.6,13.8,21.4,854,651,"1,057",24.7,18.8,30.6,601,456,746,24.1,18.3,29.9,"39,055","35,188","42,922",,,,,,
54,093,WV,Tucker County,"1,182",919,"1,445",17.2,13.4,21.0,328,251,405,25.4,19.5,31.3,219,164,274,23.0,17.2,28.8,"35,019","31,732","38,306",,,,,,
54,095,WV,Tyler County,"1,825","1,515","2,135",20.3,16.9,23.7,510,399,621,28.0,21.9,34.1,322,239,405,23.6,17.5,29.7,"36,952","33,445","40,459",,,,,,
54,097,WV,Upshur County,"4,608","3,676","5,540",20.0,16.0,24.0,"1,383","1,066","1,700",28.3,21.8,34.8,927,696,"1,158",26.4,19.8,33.0,"36,719","33,160","40,278",,,,,,
54,099,WV,Wayne County,"8,713","7,336","10,090",20.8,17.5,24.1,"2,552","2,034","3,070",28.1,22.4,33.8,"1,830","1,454","2,206",27.1,21.5,32.7,"35,418","32,100","38,736",,,,,,
54,101,WV,Webster County,"2,427","1,878","2,976",26.8,20.7,32.9,724,548,900,38.0,28.7,47.3,496,367,625,36.8,27.2,46.4,"28,697","25,740","31,654",,,,,,
54,103,WV,Wetzel County,"2,903","2,271","3,535",17.9,14.0,21.8,871,660,"1,082",26.5,20.1,32.9,588,435,741,23.9,17.7,30.1,"38,457","34,964","41,950",,,,,,
54,105,WV,Wirt County,"1,142",881,"1,403",19.9,15.4,24.4,354,266,442,30.2,22.7,37.7,238,174,302,27.3,20.0,34.6,"36,084","32,393","39,775",,,,,,
54,107,WV,Wood County,"15,452","12,934","17,970",18.0,15.1,20.9,"5,114","4,066","6,162",27.7,22.0,33.4,"3,319","2,541","4,097",24.6,18.8,30.4,"38,005","35,275","40,735",,,,,,
54,109,WV,Wyoming County,"5,942","4,894","6,990",25.6,21.1,30.1,"1,681","1,340","2,022",34.1,27.2,41.0,"1,168",929,"1,407",32.0,25.5,38.5,"32,851","29,549","36,153",,,,,,
55,000,WI,Wisconsin,"728,099","712,464","743,734",13.1,12.8,13.4,"238,420","229,732","247,108",18.4,17.7,19.1,"156,173","148,657","163,689",16.5,15.7,17.3,"50,401","49,981","50,821","76,139","71,849","80,429",22.1,20.9,23.3
55,001,WI,Adams County,"3,212","2,619","3,805",16.7,13.6,19.8,937,731,"1,143",28.6,22.3,34.9,653,504,802,26.7,20.6,32.8,"40,339","37,084","43,594",,,,,,
55,003,WI,Ashland County,"2,614","2,108","3,120",16.9,13.6,20.2,935,735,"1,135",26.0,20.4,31.6,596,453,739,23.1,17.6,28.6,"36,683","34,560","38,806",,,,,,
55,005,WI,Barron County,"5,744","4,642","6,846",12.7,10.3,15.1,"1,971","1,504","2,438",20.1,15.3,24.9,"1,252",919,"1,585",17.5,12.8,22.2,"44,666","42,511","46,821",,,,,,
55,007,WI,Bayfield County,"1,912","1,561","2,263",12.8,10.4,15.2,574,443,705,20.8,16.0,25.6,352,258,446,16.9,12.4,21.4,"42,558","39,981","45,135",,,,,,
55,009,WI,Brown County,"26,675","23,481","29,869",10.9,9.6,12.2,"9,236","7,700","10,772",15.2,12.7,17.7,"5,987","4,750","7,224",13.7,10.9,16.5,"52,744","50,692","54,796",,,,,,
55,011,WI,Buffalo County,"1,639","1,327","1,951",12.2,9.9,14.5,506,399,613,17.6,13.9,21.3,325,245,405,15.3,11.5,19.1,"44,425","41,512","47,338",,,,,,
55,013,WI,Burnett County,"2,349","1,953","2,745",15.3,12.7,17.9,765,611,919,26.6,21.2,32.0,489,378,600,23.1,17.9,28.3,"40,295","37,649","42,941",,,,,,
55,015,WI,Calumet County,"3,064","2,422","3,706",6.2,4.9,7.5,"1,086",850,"1,322",8.4,6.6,10.2,732,568,896,7.6,5.9,9.3,"66,543","62,042","71,044",,,,,,
55,017,WI,Chippewa County,"6,563","5,265","7,861",10.9,8.7,13.1,"2,276","1,734","2,818",16.0,12.2,19.8,"1,553","1,162","1,944",15.1,11.3,18.9,"50,120","47,276","52,964",,,,,,
55,019,WI,Clark County,"6,186","5,459","6,913",18.1,16.0,20.2,"2,683","2,221","3,145",27.2,22.5,31.9,"1,766","1,419","2,113",25.0,20.1,29.9,"40,056","37,771","42,341",,,,,,
55,021,WI,Columbia County,"5,082","4,090","6,074",9.2,7.4,11.0,"1,816","1,454","2,178",14.2,11.4,17.0,"1,142",890,"1,394",12.1,9.4,14.8,"57,457","53,883","61,031",,,,,,
55,023,WI,Crawford County,"2,141","1,702","2,580",13.4,10.6,16.2,701,530,872,19.8,15.0,24.6,469,345,593,17.9,13.2,22.6,"41,181","37,599","44,763",,,,,,
55,025,WI,Dane County,"61,906","57,196","66,616",12.8,11.8,13.8,"15,078","13,219","16,937",14.5,12.7,16.3,"9,581","8,131","11,031",12.9,10.9,14.9,"60,489","58,642","62,336",,,,,,
55,027,WI,Dodge County,"8,858","7,461","10,255",10.8,9.1,12.5,"2,566","2,051","3,081",13.7,11.0,16.4,"1,637","1,264","2,010",11.8,9.1,14.5,"52,130","50,215","54,045",,,,,,
55,029,WI,Door County,"3,033","2,523","3,543",11.1,9.2,13.0,784,612,956,16.1,12.6,19.6,514,391,637,14.2,10.8,17.6,"46,441","43,204","49,678",,,,,,
55,031,WI,Douglas County,"6,009","4,963","7,055",14.1,11.6,16.6,"1,821","1,414","2,228",19.9,15.5,24.3,"1,212",917,"1,507",18.4,13.9,22.9,"45,935","42,552","49,318",,,,,,
55,033,WI,Dunn County,"5,884","4,893","6,875",14.5,12.1,16.9,"1,430","1,088","1,772",16.6,12.6,20.6,966,712,"1,220",15.2,11.2,19.2,"45,878","43,252","48,504",,,,,,
55,035,WI,Eau Claire County,"13,743","11,996","15,490",14.5,12.7,16.3,"3,170","2,475","3,865",15.8,12.3,19.3,"2,044","1,534","2,554",14.2,10.7,17.7,"47,660","43,926","51,394",,,,,,
55,037,WI,Florence County,568,440,696,13.0,10.1,15.9,151,115,187,20.4,15.5,25.3,100,74,126,17.5,12.9,22.1,"46,041","42,612","49,470",,,,,,
55,039,WI,Fond du Lac County,"9,764","8,187","11,341",9.9,8.3,11.5,"3,118","2,528","3,708",13.9,11.3,16.5,"1,916","1,478","2,354",11.7,9.0,14.4,"53,305","51,265","55,345",,,,,,
55,041,WI,Forest County,"1,410","1,124","1,696",15.6,12.4,18.8,458,347,569,23.4,17.8,29.0,308,228,388,21.3,15.8,26.8,"39,282","35,947","42,617",,,,,,
55,043,WI,Grant County,"7,721","6,676","8,766",16.3,14.1,18.5,"2,051","1,638","2,464",19.6,15.7,23.5,"1,339","1,025","1,653",17.7,13.6,21.8,"45,748","42,656","48,840",,,,,,
55,045,WI,Green County,"3,514","2,901","4,127",9.7,8.0,11.4,"1,064",818,"1,310",12.3,9.5,15.1,687,503,871,10.7,7.8,13.6,"53,051","50,058","56,044",,,,,,
55,047,WI,Green Lake County,"2,264","1,823","2,705",12.0,9.7,14.3,903,710,"1,096",21.3,16.7,25.9,610,470,750,19.3,14.9,23.7,"47,094","44,014","50,174",,,,,,
55,049,WI,Iowa County,"2,423","1,985","2,861",10.4,8.5,12.3,756,589,923,13.5,10.5,16.5,514,393,635,12.6,9.6,15.6,"51,740","49,387","54,093",,,,,,
55,051,WI,Iron County,802,621,983,13.9,10.8,17.0,209,159,259,22.1,16.8,27.4,141,105,177,19.5,14.6,24.4,"38,355","35,299","41,411",,,,,,
55,053,WI,Jackson County,"2,832","2,314","3,350",14.8,12.1,17.5,"1,002",795,"1,209",22.3,17.7,26.9,679,529,829,20.9,16.3,25.5,"41,337","38,847","43,827",,,,,,
55,055,WI,Jefferson County,"8,145","6,760","9,530",10.1,8.4,11.8,"2,708","2,177","3,239",14.1,11.3,16.9,"1,777","1,392","2,162",12.7,9.9,15.5,"53,710","50,365","57,055",,,,,,
55,057,WI,Juneau County,"4,338","3,689","4,987",17.2,14.6,19.8,"1,362","1,107","1,617",25.0,20.3,29.7,936,754,"1,118",23.5,18.9,28.1,"41,226","38,245","44,207",,,,,,
55,059,WI,Kenosha County,"23,165","20,049","26,281",14.3,12.4,16.2,"8,067","6,662","9,472",19.4,16.0,22.8,"5,515","4,485","6,545",17.9,14.6,21.2,"51,966","49,057","54,875",,,,,,
55,061,WI,Kewaunee County,"1,807","1,401","2,213",8.9,6.9,10.9,600,465,735,12.9,10.0,15.8,399,301,497,11.3,8.5,14.1,"54,727","50,168","59,286",,,,,,
55,063,WI,La Crosse County,"16,241","14,299","18,183",14.7,12.9,16.5,"3,656","2,968","4,344",15.4,12.5,18.3,"2,321","1,822","2,820",13.7,10.8,16.6,"49,698","46,446","52,950",,,,,,
55,065,WI,Lafayette County,"2,010","1,586","2,434",12.1,9.5,14.7,845,653,"1,037",20.4,15.8,25.0,582,441,723,19.2,14.6,23.8,"48,231","45,706","50,756",,,,,,
55,067,WI,Langlade County,"2,759","2,247","3,271",14.2,11.6,16.8,882,673,"1,091",22.5,17.2,27.8,556,409,703,18.9,13.9,23.9,"41,994","39,309","44,679",,,,,,
55,069,WI,Lincoln County,"3,012","2,409","3,615",10.8,8.6,13.0,936,718,"1,154",15.9,12.2,19.6,627,467,787,14.1,10.5,17.7,"45,927","42,884","48,970",,,,,,
55,071,WI,Manitowoc County,"6,882","5,484","8,280",8.6,6.9,10.3,"2,325","1,789","2,861",13.4,10.3,16.5,"1,531","1,135","1,927",11.8,8.7,14.9,"48,804","46,519","51,089",,,,,,
55,073,WI,Marathon County,"14,803","12,906","16,700",11.2,9.8,12.6,"5,072","4,166","5,978",15.9,13.1,18.7,"3,184","2,487","3,881",13.7,10.7,16.7,"51,908","49,975","53,841",,,,,,
55,075,WI,Marinette County,"5,423","4,460","6,386",13.4,11.0,15.8,"1,469","1,127","1,811",18.3,14.0,22.6,992,736,"1,248",16.3,12.1,20.5,"39,705","37,318","42,092",,,,,,
55,077,WI,Marquette County,"2,436","2,108","2,764",16.0,13.8,18.2,776,645,907,26.2,21.8,30.6,516,417,615,23.3,18.8,27.8,"41,814","38,642","44,986",,,,,,
55,078,WI,Menominee County,"1,396","1,127","1,665",32.6,26.3,38.9,678,528,828,47.7,37.2,58.2,444,331,557,46.4,34.5,58.3,"30,156","27,655","32,657",,,,,,
55,079,WI,Milwaukee County,"202,050","192,415","211,685",21.8,20.8,22.8,"74,264","69,123","79,405",31.9,29.7,34.1,"48,961","45,085","52,837",30.0,27.6,32.4,"40,780","39,895","41,665",,,,,,
55,081,WI,Monroe County,"6,925","5,925","7,925",15.7,13.4,18.0,"2,875","2,405","3,345",25.4,21.3,29.5,"1,755","1,391","2,119",21.6,17.1,26.1,"45,841","43,236","48,446",,,,,,
55,083,WI,Oconto County,"3,745","2,992","4,498",10.1,8.1,12.1,"1,181",910,"1,452",14.7,11.3,18.1,785,591,979,13.2,9.9,16.5,"53,280","51,081","55,479",,,,,,
55,085,WI,Oneida County,"4,571","3,764","5,378",13.0,10.7,15.3,"1,219",964,"1,474",19.5,15.4,23.6,834,656,"1,012",18.0,14.2,21.8,"39,418","36,827","42,009",,,,,,
55,087,WI,Outagamie County,"14,171","11,768","16,574",8.1,6.7,9.5,"4,541","3,622","5,460",10.5,8.4,12.6,"3,072","2,393","3,751",9.7,7.6,11.8,"56,901","54,541","59,261",,,,,,
55,089,WI,Ozaukee County,"4,486","3,501","5,471",5.3,4.1,6.5,"1,185",909,"1,461",6.0,4.6,7.4,785,590,980,5.2,3.9,6.5,"74,631","70,415","78,847",,,,,,
55,091,WI,Pepin County,884,698,"1,070",12.2,9.6,14.8,359,277,441,21.6,16.7,26.5,238,179,297,19.9,14.9,24.9,"45,193","41,256","49,130",,,,,,
55,093,WI,Pierce County,"3,687","3,020","4,354",9.7,8.0,11.4,810,619,"1,001",9.3,7.1,11.5,539,402,676,8.4,6.3,10.5,"57,866","53,519","62,213",,,,,,
55,095,WI,Polk County,"4,817","4,020","5,614",11.1,9.3,12.9,"1,622","1,286","1,958",16.3,12.9,19.7,"1,109",864,"1,354",15.1,11.8,18.4,"46,872","43,770","49,974",,,,,,
55,097,WI,Portage County,"9,827","8,714","10,940",14.8,13.1,16.5,"2,101","1,726","2,476",15.0,12.3,17.7,"1,310","1,025","1,595",12.9,10.1,15.7,"50,712","47,250","54,174",,,,,,
55,099,WI,Price County,"1,866","1,514","2,218",13.6,11.0,16.2,562,446,678,22.0,17.5,26.5,355,270,440,17.9,13.6,22.2,"41,576","38,554","44,598",,,,,,
55,101,WI,Racine County,"25,046","21,127","28,965",13.2,11.1,15.3,"9,851","8,006","11,696",21.0,17.1,24.9,"6,499","5,171","7,827",18.9,15.0,22.8,"52,900","50,253","55,547",,,,,,
55,103,WI,Richland County,"2,707","2,206","3,208",15.3,12.5,18.1,923,715,"1,131",23.0,17.8,28.2,635,486,784,22.0,16.8,27.2,"43,222","40,045","46,399",,,,,,
55,105,WI,Rock County,"22,946","20,664","25,228",14.6,13.1,16.1,"8,076","6,841","9,311",21.1,17.9,24.3,"5,023","4,039","6,007",17.8,14.3,21.3,"47,857","45,610","50,104",,,,,,
55,107,WI,Rusk County,"2,388","1,932","2,844",16.6,13.4,19.8,916,725,"1,107",29.1,23.0,35.2,599,459,739,25.7,19.7,31.7,"36,810","34,063","39,557",,,,,,
55,109,WI,St. Croix County,"6,384","5,323","7,445",7.6,6.3,8.9,"2,039","1,651","2,427",9.1,7.4,10.8,"1,386","1,113","1,659",8.4,6.7,10.1,"64,490","60,766","68,214",,,,,,
55,111,WI,Sauk County,"7,453","6,221","8,685",12.2,10.2,14.2,"2,591","2,098","3,084",18.0,14.6,21.4,"1,659","1,289","2,029",15.8,12.3,19.3,"48,874","46,063","51,685",,,,,,
